l2_error	h1_semi_error	h2_semi_error
1.12E-15	2.61E-14	9.76E-13
9.50E-16	4.62E-14	3.31E-12
1.05E-15	9.06E-14	1.30E-11
1.19E-15	1.82E-13	5.21E-11
2.55E-11	1.90E-09	1.20E-06
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
