l2_error	h1_semi_error	h2_semi_error
5.34E-14	9.59E-13	6.84E-11
2.77E-14	1.03E-12	1.47E-10
3.25E-14	1.63E-12	4.71E-10
3.26E-14	2.13E-12	1.36E-09
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
