l2_error	h1_semi_error	h2_semi_error
1.62E-14	3.58E-13	2.14E-11
8.12E-15	2.90E-13	3.62E-11
9.19E-15	5.42E-13	1.34E-10
7.73E-15	1.03E-12	5.09E-10
4.35E-14	5.33E-12	4.00E-09
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
