l2_error	h1_semi_error	h2_semi_error
3.37E-05	9.82E-06	4.19E-04
2.13E-06	3.17E-07	2.85E-05
1.33E-07	9.92E-09	1.80E-06
8.34E-09	3.10E-10	1.13E-07
5.24E-10	5.10E-09	3.12E-06
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
