l2_error	h1_semi_error	h2_semi_error
2.89E-10	1.24E-10	7.24E-09
1.41E-12	2.28E-12	3.75E-10
5.10E-14	4.37E-12	1.49E-09
5.39E-14	8.30E-12	5.77E-09
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
