l2_error	h1_semi_error	h2_semi_error
3.02E-09	2.49E-09	2.14E-07
2.22E-11	9.51E-12	1.51E-09
1.76E-13	2.23E-12	5.46E-10
3.06E-14	4.47E-12	2.19E-09
1.62E-13	3.01E-11	2.30E-08
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
