l2_error	h1_semi_error	h2_semi_error
5.15E-05	1.61E-04	5.11E-03
4.79E-06	1.00E-05	6.29E-04
5.24E-07	6.27E-07	7.86E-05
6.29E-08	3.92E-08	9.82E-06
7.79E-09	7.52E-09	3.13E-06
1.37E-08	5.98E-07	5.82E-04
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
