l2_error	h1_semi_error	h2_semi_error
2.30E-006	6.20E-07	4.62E-05
7.05E-08	9.58E-09	1.36E-06
2.20E-09	1.50E-10	4.22E-08
6.89E-11	3.41E-12	1.66E-09
1.93E-09	8.48E-08	7.03E-05
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00
